host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_type,minimum_nights_range,number_of_reviews_range,reviews_per_month_range,calculated_host_listings_range,availability_365_range,last_review_year,last_review_month
9737900,Nilu,Brooklyn,Clinton Hill,40.68252,-73.96436,Entire home/apt,195,1,39,1.25,1,62,Medium,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,6.0
102466916,Luca And Kameko,Manhattan,Harlem,40.80572,-73.94349,Private room,45,30,7,0.23,6,175,Low,10+,0 to 25,Less than 3,5 to 10,100 to 200,2019.0,4.0
103862923,Jane,Brooklyn,Greenpoint,40.72482,-73.9525,Private room,37,3,4,0.13,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,1.0
519554,Umut&Deniz,Manhattan,Lower East Side,40.71867,-73.98959,Private room,78,2,46,1.45,5,341,Low,Less than 3,26 to 50,Less than 3,2 to 5,300+,2019.0,6.0
46173411,Brittany & Matt,Manhattan,Washington Heights,40.8359,-73.93842,Entire home/apt,80,8,4,0.13,1,0,Low,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,9.0
103839925,S,Manhattan,Washington Heights,40.83071,-73.94093,Entire home/apt,200,5,0,0.0,1,0,Medium,4 to 6,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
519554,Umut&Deniz,Manhattan,Lower East Side,40.71858,-73.98968,Private room,78,2,7,0.23,5,365,Low,Less than 3,0 to 25,Less than 3,2 to 5,300+,2018.0,6.0
103875907,Massimo,Manhattan,Harlem,40.81668,-73.94511,Private room,35,1,4,0.12,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,11.0
86569571,Sara,Queens,Long Island City,40.75748,-73.93119,Private room,52,1,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
19803201,Gino,Brooklyn,Greenpoint,40.72388,-73.9404,Entire home/apt,150,3,0,0.0,2,364,Medium,Less than 3,0 to 25,No Review,Less than 2,300+,No Review,No Review
103883083,Ariana,Brooklyn,Flatbush,40.64693,-73.95944,Private room,33,14,1,0.03,1,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,2.0
4122796,Sebastien,Manhattan,Upper East Side,40.78122,-73.94989,Entire home/apt,129,2,1,0.03,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,11.0
103281721,Marina,Staten Island,Stapleton,40.62903,-74.08206,Private room,49,1,17,0.53,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,5.0
103892907,Dali,Manhattan,Harlem,40.79935,-73.95399,Private room,103,1,2,0.06,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,10.0
10003145,Samuel,Manhattan,East Village,40.72372,-73.97984,Entire home/apt,150,2,85,3.33,1,194,Medium,Less than 3,76 to 100,4 to 6,Less than 2,100 to 200,2019.0,6.0
7380558,Angelica,Brooklyn,Bedford-Stuyvesant,40.68724,-73.95068,Private room,41,7,9,0.28,1,0,Low,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,4.0
6049738,Fayth,Manhattan,East Village,40.7308,-73.98619,Private room,76,30,4,0.13,2,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
31175000,Kathryn,Brooklyn,Bedford-Stuyvesant,40.68327,-73.93858,Entire home/apt,120,3,9,0.31,3,298,Medium,Less than 3,0 to 25,Less than 3,2 to 5,200 to 300,2019.0,1.0
44949168,Tingting,Manhattan,Upper West Side,40.78602,-73.97537,Entire home/apt,167,3,3,0.09,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,2.0
14292409,Matt,Queens,Astoria,40.76332,-73.91351,Entire home/apt,95,4,20,0.63,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,2.0
103841276,Cristina And Sasha,Brooklyn,Bushwick,40.69994,-73.93224,Private room,35,1,148,4.63,2,169,Low,Less than 3,100+,4 to 6,Less than 2,100 to 200,2019.0,6.0
15679125,C.D.,Manhattan,Hell's Kitchen,40.75372,-73.99332,Shared room,99,1,8,0.26,1,365,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,5.0
75710434,George,Manhattan,Harlem,40.80878,-73.95206,Entire home/apt,150,2,81,2.57,1,63,Medium,Less than 3,76 to 100,Less than 3,Less than 2,Less than 100,2019.0,2.0
21452718,Juan,Manhattan,Roosevelt Island,40.76375,-73.94856,Private room,65,20,2,0.34,1,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,2.0
200060,Erin & Marla,Brooklyn,Bedford-Stuyvesant,40.69092,-73.92866,Entire home/apt,150,10,3,0.09,1,0,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,7.0
103981529,Eva,Queens,Long Island City,40.76184,-73.92839,Entire home/apt,76,3,9,0.29,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,11.0
20327528,Miller,Brooklyn,Bedford-Stuyvesant,40.68631,-73.95597,Private room,35,3,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
102278506,Alex,Queens,Astoria,40.75989,-73.91343,Entire home/apt,110,21,6,0.19,1,0,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,1.0
4366974,Ariana,Brooklyn,Crown Heights,40.6732,-73.96195,Entire home/apt,300,7,0,0.0,1,0,High,7 to 9,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
104025635,Majeed,Manhattan,Chelsea,40.74786,-73.99527,Entire home/apt,125,1,0,0.0,1,0,Medium,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
11017633,Matt,Brooklyn,Downtown Brooklyn,40.69744,-73.98445,Entire home/apt,225,5,0,0.0,1,0,High,4 to 6,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
17108681,Claudia,Manhattan,Upper East Side,40.77878,-73.95056,Entire home/apt,265,2,10,0.45,1,3,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
15980694,Quentin,Manhattan,Upper East Side,40.76435,-73.95782,Entire home/apt,110,3,2,0.06,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,9.0
7051379,Susan,Brooklyn,Downtown Brooklyn,40.69671,-73.98417,Private room,70,2,106,3.59,2,53,Low,Less than 3,100+,4 to 6,Less than 2,Less than 100,2019.0,6.0
1151840,Antonio,Brooklyn,Williamsburg,40.71824,-73.95289,Entire home/apt,220,5,1,0.03,1,0,High,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,12.0
26243457,Lina,Brooklyn,Bedford-Stuyvesant,40.68919,-73.94073,Entire home/apt,80,3,6,0.24,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,9.0
104055319,Esther,Manhattan,East Village,40.72757,-73.98439,Private room,55,3,12,0.37,1,4,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,3.0
104060705,Scott,Manhattan,Little Italy,40.71828,-73.99761,Entire home/apt,115,30,4,0.12,1,35,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
69613456,Elisia,Manhattan,Harlem,40.80891,-73.94247,Entire home/apt,265,2,113,3.55,1,297,High,Less than 3,100+,4 to 6,Less than 2,200 to 300,2019.0,6.0
18939173,Pablo,Manhattan,Chelsea,40.75133,-73.99965,Entire home/apt,228,4,16,0.51,1,103,High,4 to 6,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,6.0
5187497,Ignacio,Brooklyn,Bushwick,40.69175,-73.91516,Private room,50,1,2,0.06,2,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,11.0
15757322,Devin T.,Manhattan,East Harlem,40.7958,-73.93186,Entire home/apt,280,2,53,2.29,2,12,High,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,3.0
101602599,M,Queens,Woodside,40.74327,-73.90627,Private room,75,3,9,0.28,2,7,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
24404906,Tony,Brooklyn,Williamsburg,40.70969,-73.95252,Entire home/apt,120,5,1,0.16,1,0,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,3.0
8531067,Marina,Manhattan,Upper West Side,40.7953,-73.97248,Entire home/apt,250,2,2,0.07,1,0,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,4.0
19080025,Elsa,Manhattan,Midtown,40.76365,-73.98149,Private room,350,4,0,0.0,1,0,High,4 to 6,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
104125363,Monica,Queens,Long Island City,40.74644,-73.94479,Private room,70,4,1,0.16,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,4.0
104134325,Chuck,Manhattan,Harlem,40.80313,-73.95027,Entire home/apt,135,2,113,3.58,1,86,Medium,Less than 3,100+,4 to 6,Less than 2,Less than 100,2019.0,6.0
8872284,Nick,Brooklyn,Williamsburg,40.71304,-73.96381,Entire home/apt,149,1,120,3.75,1,329,Medium,Less than 3,100+,4 to 6,Less than 2,300+,2019.0,6.0
39261381,Nathaniel,Brooklyn,Flatlands,40.62531,-73.93414,Shared room,22,1,20,1.28,2,160,Low,Less than 3,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,3.0
104166155,Suzie And Ryan,Brooklyn,East Flatbush,40.64277,-73.94715,Private room,49,2,18,0.59,2,90,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,6.0
24444281,Paloma,Manhattan,Harlem,40.82204,-73.94517,Private room,40,5,4,0.22,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,9.0
104188124,Sonia,Brooklyn,East Flatbush,40.63291,-73.94302,Entire home/apt,70,2,62,1.94,1,40,Low,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,2.0
1447642,Chana,Brooklyn,Gowanus,40.68309,-73.98529,Entire home/apt,340,3,12,0.4,1,63,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,3.0
1622733,Cristina,Brooklyn,Greenpoint,40.72413,-73.9509,Entire home/apt,75,2,14,0.7,1,93,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,8.0
24296233,Victoria,Queens,Bayside,40.75555,-73.76515,Entire home/apt,53,6,0,0.0,1,66,Low,4 to 6,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
34320426,Manny Lucas,Manhattan,Midtown,40.75976,-73.97178,Private room,90,1,6,0.19,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,7.0
23006467,Alexandra,Queens,Glendale,40.70564,-73.89246,Private room,105,12,0,0.0,1,0,Medium,10+,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
13394035,Samuel,Brooklyn,Williamsburg,40.70875,-73.94478,Private room,49,20,85,2.74,1,35,Low,10+,76 to 100,Less than 3,Less than 2,Less than 100,2019.0,5.0
104254967,Anna,Queens,Long Island City,40.75559,-73.9208,Private room,95,2,62,1.96,1,118,Low,Less than 3,51 to 75,Less than 3,Less than 2,100 to 200,2019.0,1.0
46627258,Travis,Manhattan,Upper East Side,40.7806,-73.95178,Entire home/apt,155,21,9,0.28,1,0,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,7.0
104262874,James,Brooklyn,Bedford-Stuyvesant,40.67776,-73.92754,Shared room,40,4,17,0.53,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
50087191,Montana,Brooklyn,Williamsburg,40.7082,-73.94476,Private room,47,1,5,0.74,1,4,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
53179388,Raymond,Manhattan,Upper East Side,40.77261,-73.94995,Entire home/apt,190,30,0,0.0,10,180,Medium,10+,0 to 25,No Review,5 to 10,100 to 200,No Review,No Review
104273977,Jasmine,Manhattan,Lower East Side,40.72008,-73.98865,Private room,109,1,3,0.18,3,0,Medium,Less than 3,0 to 25,Less than 3,2 to 5,Less than 100,2018.0,1.0
26784331,Kevin,Manhattan,Chelsea,40.74344,-73.99506,Entire home/apt,149,2,8,0.25,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,1.0
64476314,Jd,Queens,Astoria,40.76435,-73.92001,Entire home/apt,101,17,9,0.28,1,0,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,11.0
104348941,Amanda,Manhattan,West Village,40.7341,-74.00104,Entire home/apt,150,3,1,0.03,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,11.0
11402865,Michael,Manhattan,Greenwich Village,40.72796,-74.00154,Entire home/apt,135,3,3,0.1,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,7.0
2622616,Shaun,Manhattan,West Village,40.73596,-74.00927,Entire home/apt,220,4,0,0.0,1,0,High,4 to 6,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
85294325,Phillip,Manhattan,Upper East Side,40.77128,-73.95787,Private room,80,4,19,0.6,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,11.0
8788534,Maayan,Brooklyn,Bushwick,40.68903,-73.91828,Entire home/apt,84,4,88,2.88,1,155,Low,4 to 6,76 to 100,Less than 3,Less than 2,100 to 200,2019.0,1.0
86887132,Nepreil,Queens,Jamaica,40.69469,-73.78196,Entire home/apt,99,2,13,1.71,2,365,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,6.0
10812002,Oliver,Manhattan,Hell's Kitchen,40.76807,-73.98418,Private room,100,2,2,0.09,3,0,Low,Less than 3,0 to 25,Less than 3,2 to 5,Less than 100,2017.0,6.0
83809962,Tamara,Brooklyn,East Flatbush,40.66209,-73.92913,Shared room,50,1,23,0.74,2,364,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2018.0,12.0
53179388,Raymond,Manhattan,Upper West Side,40.77105,-73.9863,Entire home/apt,175,30,4,0.14,10,160,Medium,10+,0 to 25,Less than 3,5 to 10,100 to 200,2018.0,9.0
25599837,Louise,Brooklyn,Greenpoint,40.73419,-73.95675,Private room,60,3,1,0.03,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,2.0
4087986,Sara,Brooklyn,Carroll Gardens,40.68257,-73.99626,Entire home/apt,170,2,2,0.06,1,64,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,12.0
104500369,Eric,Brooklyn,Bedford-Stuyvesant,40.69519,-73.95107,Entire home/apt,75,1,3,0.09,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,11.0
17995733,Idit,Brooklyn,Williamsburg,40.71683,-73.94448,Private room,75,10,0,0.0,1,0,Low,10+,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
104516875,Matthew,Manhattan,East Harlem,40.78892,-73.94185,Entire home/apt,130,2,3,0.1,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,1.0
4372057,Rafael,Manhattan,Upper West Side,40.77815,-73.97574,Private room,88,7,3,0.1,1,0,Low,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,5.0
104350692,Ridhima,Manhattan,Gramercy,40.73204,-73.98364,Private room,110,1,16,0.5,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
104542199,Ray,Manhattan,Upper East Side,40.782,-73.95143,Private room,200,2,3,0.09,1,90,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,9.0
4233535,Mariam,Brooklyn,Bedford-Stuyvesant,40.68376,-73.95851,Private room,60,1,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
46812877,Bradley And Ana,Manhattan,Inwood,40.86271,-73.92872,Entire home/apt,100,5,39,1.28,1,12,Low,4 to 6,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,5.0
2407821,Susan,Manhattan,East Village,40.72754,-73.98329,Entire home/apt,190,2,23,0.73,1,27,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,9.0
104558512,Olenka,Queens,Maspeth,40.7322,-73.89944,Entire home/apt,86,2,78,2.55,1,149,Low,Less than 3,76 to 100,Less than 3,Less than 2,100 to 200,2019.0,6.0
36420662,Marc,Brooklyn,Williamsburg,40.70775,-73.94611,Private room,75,3,3,0.11,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,4.0
104568045,Luisa,Bronx,Morris Heights,40.85018,-73.9167,Private room,55,2,0,0.0,1,364,Low,Less than 3,0 to 25,No Review,Less than 2,300+,No Review,No Review
617427,Ashfia & Amir,Brooklyn,Clinton Hill,40.68482,-73.96075,Entire home/apt,145,2,4,0.13,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,5.0
104584267,Evguenia,Bronx,Morris Heights,40.84862,-73.92412,Private room,75,1,3,0.32,1,365,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,5.0
104626152,Nikki,Brooklyn,Bedford-Stuyvesant,40.6892,-73.95352,Private room,200,2,3,0.09,4,189,Medium,Less than 3,0 to 25,Less than 3,2 to 5,100 to 200,2016.0,11.0
2332386,Ariel,Brooklyn,Greenpoint,40.73469,-73.95527,Entire home/apt,86,4,2,0.06,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,3.0
83278784,Kennedy,Manhattan,Harlem,40.80761,-73.95416,Entire home/apt,160,1,41,1.56,1,273,Medium,Less than 3,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,6.0
15787004,Martial Loft,Brooklyn,Bushwick,40.69467,-73.923,Private room,59,3,11,0.46,5,0,Low,Less than 3,0 to 25,Less than 3,2 to 5,Less than 100,2019.0,6.0
87518679,Michelle,Manhattan,Hell's Kitchen,40.76009,-73.98937,Entire home/apt,280,5,1,0.03,1,0,High,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,2.0
1713011,Natasha,Manhattan,Inwood,40.86757,-73.92699,Entire home/apt,89,14,14,0.57,1,4,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
27294350,Jocelyn,Brooklyn,Bushwick,40.69369,-73.9291,Private room,55,3,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
31378,Kristine,Brooklyn,Crown Heights,40.67001,-73.96197,Entire home/apt,100,4,8,0.29,3,6,Low,4 to 6,0 to 25,Less than 3,2 to 5,Less than 100,2019.0,3.0
17285612,Jessica,Brooklyn,Sunset Park,40.64908,-74.01418,Entire home/apt,75,4,5,0.16,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
15792248,Marina,Brooklyn,Kensington,40.63647,-73.97463,Entire home/apt,100,2,1,0.03,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,2.0
13324284,Rob,Manhattan,Chinatown,40.71608,-73.99233,Private room,95,4,1,0.03,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,6.0
39872618,Felipe,Brooklyn,Crown Heights,40.6758,-73.93932,Private room,50,3,7,0.31,1,249,Low,Less than 3,0 to 25,Less than 3,Less than 2,200 to 300,2018.0,5.0
8455543,Jason,Manhattan,Chelsea,40.74292,-73.99969,Entire home/apt,599,2,3,0.33,1,54,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,12.0
96303866,Juan Pablo & Andrea,Queens,College Point,40.78955,-73.83921,Private room,44,4,8,0.27,1,3,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,4.0
13599766,David,Manhattan,Morningside Heights,40.80325,-73.96174,Private room,80,8,3,0.1,1,79,Low,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,3.0
7555939,Chelsea,Manhattan,Gramercy,40.73257,-73.98234,Private room,65,5,7,0.26,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,9.0
49336986,Tor,Brooklyn,Flatbush,40.64111,-73.95667,Entire home/apt,98,2,27,0.96,1,168,Low,Less than 3,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,9.0
8739010,Marni,Manhattan,East Village,40.72666,-73.97969,Entire home/apt,131,2,15,0.49,1,11,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,9.0
9563496,Jenny,Queens,Ridgewood,40.71032,-73.91461,Private room,69,7,0,0.0,1,0,Low,7 to 9,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
24630962,Ercio,Brooklyn,Williamsburg,40.70627,-73.94947,Private room,70,10,17,0.61,1,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,3.0
17848497,Steve,Brooklyn,Crown Heights,40.67532,-73.94138,Private room,35,3,2,0.07,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,4.0
10457196,Richard,Brooklyn,Park Slope,40.66754,-73.98268,Entire home/apt,200,31,2,0.17,11,310,Medium,10+,0 to 25,Less than 3,10+,300+,2019.0,6.0
104812805,Amarjit S,Staten Island,Concord,40.59784,-74.08391,Private room,34,4,51,1.69,8,316,Low,4 to 6,51 to 75,Less than 3,5 to 10,300+,2018.0,10.0
29474145,Brent,Queens,Arverne,40.59098,-73.80081,Entire home/apt,100,2,48,1.57,1,167,Low,Less than 3,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,6.0
104816559,Cecily,Brooklyn,Bergen Beach,40.6266,-73.90375,Private room,85,3,30,1.15,1,90,Low,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,1.0
104821930,Elijah,Manhattan,Upper East Side,40.77129,-73.9501,Entire home/apt,120,1,9,0.28,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,2.0
11206175,Kris,Queens,Maspeth,40.72254,-73.90561,Private room,37,30,10,0.33,2,363,Low,10+,0 to 25,Less than 3,Less than 2,300+,2019.0,5.0
52347885,Nicole,Brooklyn,Flatlands,40.62876,-73.92203,Private room,34,2,94,3.14,2,70,Low,Less than 3,76 to 100,4 to 6,Less than 2,Less than 100,2019.0,6.0
9195264,Pilar,Brooklyn,Williamsburg,40.72043,-73.95508,Entire home/apt,150,2,13,0.41,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,4.0
61804662,Niki,Queens,Flushing,40.76904,-73.81687,Private room,48,1,54,1.72,2,113,Low,Less than 3,51 to 75,Less than 3,Less than 2,100 to 200,2019.0,5.0
104835356,Jerry,Brooklyn,Sunset Park,40.65563,-74.00197,Private room,73,1,10,0.36,3,121,Low,Less than 3,0 to 25,Less than 3,2 to 5,100 to 200,2019.0,5.0
104838182,Larissa,Manhattan,Upper West Side,40.8013,-73.96669,Private room,85,7,14,0.51,1,0,Low,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
104835356,Jerry,Brooklyn,Sunset Park,40.65477,-74.001,Private room,69,1,32,1.14,3,292,Low,Less than 3,26 to 50,Less than 3,2 to 5,200 to 300,2019.0,6.0
4630888,Ariana,Manhattan,East Village,40.73073,-73.98652,Entire home/apt,170,1,36,1.14,1,36,Medium,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,6.0
104835356,Jerry,Brooklyn,Sunset Park,40.65508,-74.00188,Private room,66,1,24,0.8,3,324,Low,Less than 3,0 to 25,Less than 3,2 to 5,300+,2019.0,6.0
49699620,Louise,Manhattan,Upper East Side,40.77833,-73.94775,Entire home/apt,200,2,1,0.03,3,0,Medium,Less than 3,0 to 25,Less than 3,2 to 5,Less than 100,2016.0,12.0
104812805,Amarjit S,Staten Island,Arrochar,40.59679,-74.083,Private room,34,4,39,1.39,8,347,Low,4 to 6,26 to 50,Less than 3,5 to 10,300+,2019.0,4.0
62828813,Kate,Manhattan,Lower East Side,40.71339,-73.98926,Private room,69,3,47,1.5,1,217,Low,Less than 3,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,5.0
15793354,Ebone,Brooklyn,Crown Heights,40.66675,-73.92958,Entire home/apt,73,2,4,0.16,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,6.0
9488965,Stanley,Brooklyn,Prospect Heights,40.67414,-73.96723,Private room,125,1,0,0.0,1,15,Medium,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
633395,Naama,Manhattan,Morningside Heights,40.809,-73.9661,Entire home/apt,150,5,3,0.1,1,25,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,6.0
104927746,Amardeep,Staten Island,Concord,40.59703,-74.08676,Private room,33,4,18,0.83,7,322,Low,4 to 6,0 to 25,Less than 3,5 to 10,300+,2019.0,4.0
104927746,Amardeep,Staten Island,Concord,40.59704,-74.08716,Private room,32,4,30,1.2,7,342,Low,4 to 6,26 to 50,Less than 3,5 to 10,300+,2019.0,6.0
104927746,Amardeep,Staten Island,South Beach,40.59587,-74.08614,Private room,35,4,10,0.34,7,323,Low,4 to 6,0 to 25,Less than 3,5 to 10,300+,2019.0,5.0
